alg,label,assinatura,detalhe
c311,swap_small-mvns_MMF16_20,igual_copia=8,"{""exp_sweep-small-mvns_c311_MMF16_20_42.jsonl"": ""igual_copia"", ""exp_sweep-small-mvns_c311_MMF16_20_42.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_MMF16_20_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_MMF16_20_42__final.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_MMF16_20_42__pop.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_MMF16_20_42__real.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_MMF16_20_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_MMF16_20_42__timing.parquet"": ""igual_copia""}"
c311,swap_small-mvns_WFG9,igual_copia=8,"{""exp_sweep-small-mvns_c311_WFG9_42.jsonl"": ""igual_copia"", ""exp_sweep-small-mvns_c311_WFG9_42.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_WFG9_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_WFG9_42__final.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_WFG9_42__pop.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_WFG9_42__real.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_WFG9_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_WFG9_42__timing.parquet"": ""igual_copia""}"
c311,swap_small-mvns_ZDT1,igual_copia=8,"{""exp_sweep-small-mvns_c311_ZDT1_42.jsonl"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT1_42.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT1_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT1_42__final.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT1_42__pop.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT1_42__real.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT1_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT1_42__timing.parquet"": ""igual_copia""}"
c311,swap_small-mvns_ZDT4,igual_copia=8,"{""exp_sweep-small-mvns_c311_ZDT4_42.jsonl"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT4_42.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT4_42__final.manifest.json"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT4_42__final.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT4_42__pop.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT4_42__real.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT4_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-small-mvns_c311_ZDT4_42__timing.parquet"": ""igual_copia""}"
e103,BBOB_F1,mesmo_inode=8,"{""exp_off_e103_BBOB_F1_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_BBOB_F1_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F1_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F1_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F1_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F1_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F1_42__timing.parquet"": ""mesmo_inode""}"
e103,BBOB_F17,mesmo_inode=8,"{""exp_off_e103_BBOB_F17_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_BBOB_F17_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F17_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F17_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F17_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F17_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F17_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F17_42__timing.parquet"": ""mesmo_inode""}"
e103,BBOB_F22,mesmo_inode=8,"{""exp_off_e103_BBOB_F22_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_BBOB_F22_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F22_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F22_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F22_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F22_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F22_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F22_42__timing.parquet"": ""mesmo_inode""}"
e103,BBOB_F37,mesmo_inode=8,"{""exp_off_e103_BBOB_F37_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_BBOB_F37_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F37_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F37_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F37_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F37_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F37_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F37_42__timing.parquet"": ""mesmo_inode""}"
e103,BBOB_F49,mesmo_inode=8,"{""exp_off_e103_BBOB_F49_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_BBOB_F49_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F49_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F49_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F49_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F49_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F49_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F49_42__timing.parquet"": ""mesmo_inode""}"
e103,BBOB_F5,mesmo_inode=8,"{""exp_off_e103_BBOB_F5_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_BBOB_F5_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F5_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F5_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F5_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F5_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F5_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F5_42__timing.parquet"": ""mesmo_inode""}"
e103,BBOB_F55,mesmo_inode=8,"{""exp_off_e103_BBOB_F55_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_BBOB_F55_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F55_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_BBOB_F55_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F55_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F55_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F55_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_BBOB_F55_42__timing.parquet"": ""mesmo_inode""}"
e103,DTLZ1,mesmo_inode=8,"{""exp_off_e103_DTLZ1_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_DTLZ1_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ1_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ1_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ1_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ1_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ1_42__timing.parquet"": ""mesmo_inode""}"
e103,DTLZ2,mesmo_inode=8,"{""exp_off_e103_DTLZ2_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_DTLZ2_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ2_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ2_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ2_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ2_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ2_42__timing.parquet"": ""mesmo_inode""}"
e103,DTLZ3,mesmo_inode=8,"{""exp_off_e103_DTLZ3_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_DTLZ3_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ3_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ3_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ3_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ3_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ3_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ3_42__timing.parquet"": ""mesmo_inode""}"
e103,DTLZ4,mesmo_inode=8,"{""exp_off_e103_DTLZ4_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_DTLZ4_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ4_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ4_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ4_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ4_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ4_42__timing.parquet"": ""mesmo_inode""}"
e103,DTLZ7,mesmo_inode=8,"{""exp_off_e103_DTLZ7_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_DTLZ7_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ7_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_DTLZ7_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ7_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ7_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ7_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_DTLZ7_42__timing.parquet"": ""mesmo_inode""}"
e103,MMF1,mesmo_inode=8,"{""exp_off_e103_MMF1_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_MMF1_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF1_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF1_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF1_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF1_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF1_42__timing.parquet"": ""mesmo_inode""}"
e103,MMF11_L,mesmo_inode=8,"{""exp_off_e103_MMF11_L_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_MMF11_L_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF11_L_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF11_L_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF11_L_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF11_L_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF11_L_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF11_L_42__timing.parquet"": ""mesmo_inode""}"
e103,MMF16_20,mesmo_inode=8,"{""exp_off_e103_MMF16_20_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_MMF16_20_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF16_20_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF16_20_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF16_20_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF16_20_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF16_20_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF16_20_42__timing.parquet"": ""mesmo_inode""}"
e103,MMF4,mesmo_inode=8,"{""exp_off_e103_MMF4_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_MMF4_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF4_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_MMF4_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF4_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF4_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_MMF4_42__timing.parquet"": ""mesmo_inode""}"
e103,WFG1,mesmo_inode=8,"{""exp_off_e103_WFG1_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_WFG1_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG1_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG1_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG1_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG1_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG1_42__timing.parquet"": ""mesmo_inode""}"
e103,WFG2,mesmo_inode=8,"{""exp_off_e103_WFG2_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_WFG2_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG2_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG2_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG2_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG2_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG2_42__timing.parquet"": ""mesmo_inode""}"
e103,WFG4,mesmo_inode=8,"{""exp_off_e103_WFG4_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_WFG4_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG4_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG4_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG4_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG4_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG4_42__timing.parquet"": ""mesmo_inode""}"
e103,WFG5,mesmo_inode=8,"{""exp_off_e103_WFG5_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_WFG5_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG5_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG5_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG5_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG5_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG5_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG5_42__timing.parquet"": ""mesmo_inode""}"
e103,WFG9,mesmo_inode=8,"{""exp_off_e103_WFG9_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_WFG9_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG9_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_WFG9_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG9_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG9_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG9_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_WFG9_42__timing.parquet"": ""mesmo_inode""}"
e103,ZDT1,mesmo_inode=8,"{""exp_off_e103_ZDT1_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_ZDT1_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT1_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT1_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT1_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT1_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT1_42__timing.parquet"": ""mesmo_inode""}"
e103,ZDT3,mesmo_inode=8,"{""exp_off_e103_ZDT3_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_ZDT3_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT3_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT3_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT3_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT3_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT3_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT3_42__timing.parquet"": ""mesmo_inode""}"
e103,ZDT4,mesmo_inode=8,"{""exp_off_e103_ZDT4_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_ZDT4_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT4_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT4_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT4_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT4_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT4_42__timing.parquet"": ""mesmo_inode""}"
e103,ZDT6,mesmo_inode=8,"{""exp_off_e103_ZDT6_42.jsonl"": ""mesmo_inode"", ""exp_off_e103_ZDT6_42.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT6_42__final.manifest.json"": ""mesmo_inode"", ""exp_off_e103_ZDT6_42__final.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT6_42__pop.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT6_42__real.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT6_42__surrogate.parquet"": ""mesmo_inode"", ""exp_off_e103_ZDT6_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-lhs_DTLZ2,mesmo_inode=8,"{""exp_sweep-medium-lhs_e103_DTLZ2_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_DTLZ2_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_DTLZ2_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_DTLZ2_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_DTLZ2_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_DTLZ2_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_DTLZ2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_DTLZ2_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-lhs_MMF16_20,mesmo_inode=8,"{""exp_sweep-medium-lhs_e103_MMF16_20_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_MMF16_20_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_MMF16_20_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_MMF16_20_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_MMF16_20_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_MMF16_20_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_MMF16_20_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_MMF16_20_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-lhs_WFG9,mesmo_inode=8,"{""exp_sweep-medium-lhs_e103_WFG9_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_WFG9_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_WFG9_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_WFG9_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_WFG9_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_WFG9_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_WFG9_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_WFG9_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-lhs_ZDT1,mesmo_inode=8,"{""exp_sweep-medium-lhs_e103_ZDT1_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_ZDT1_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_ZDT1_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_ZDT1_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_ZDT1_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_ZDT1_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_ZDT1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-lhs_e103_ZDT1_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-lhs_ZDT4,DIFERE_tam=2;igual_copia=6,"{""exp_sweep-medium-lhs_e103_ZDT4_42.jsonl"": ""igual_copia"", ""exp_sweep-medium-lhs_e103_ZDT4_42.manifest.json"": ""igual_copia"", ""exp_sweep-medium-lhs_e103_ZDT4_42__final.manifest.json"": ""DIFERE_tam(534vs533)"", ""exp_sweep-medium-lhs_e103_ZDT4_42__final.parquet"": ""DIFERE_tam(10601vs9383)"", ""exp_sweep-medium-lhs_e103_ZDT4_42__pop.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_e103_ZDT4_42__real.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_e103_ZDT4_42__surrogate.parquet"": ""igual_copia"", ""exp_sweep-medium-lhs_e103_ZDT4_42__timing.parquet"": ""igual_copia""}"
e103,swap_medium-mvns_DTLZ2,mesmo_inode=8,"{""exp_sweep-medium-mvns_e103_DTLZ2_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_DTLZ2_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_DTLZ2_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_DTLZ2_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_DTLZ2_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_DTLZ2_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_DTLZ2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_DTLZ2_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-mvns_MMF16_20,mesmo_inode=8,"{""exp_sweep-medium-mvns_e103_MMF16_20_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_MMF16_20_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_MMF16_20_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_MMF16_20_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_MMF16_20_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_MMF16_20_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_MMF16_20_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_MMF16_20_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-mvns_WFG9,mesmo_inode=8,"{""exp_sweep-medium-mvns_e103_WFG9_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_WFG9_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_WFG9_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_WFG9_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_WFG9_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_WFG9_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_WFG9_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_WFG9_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-mvns_ZDT1,mesmo_inode=8,"{""exp_sweep-medium-mvns_e103_ZDT1_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT1_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT1_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT1_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT1_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT1_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT1_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_medium-mvns_ZDT4,mesmo_inode=8,"{""exp_sweep-medium-mvns_e103_ZDT4_42.jsonl"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT4_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT4_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT4_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT4_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT4_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-medium-mvns_e103_ZDT4_42__timing.parquet"": ""mesmo_inode""}"
e103,swap_small-lhs_DTLZ2,mesmo_inode=8,"{""exp_sweep-small-lhs_e103_DTLZ2_42.jsonl"": ""mesmo_inode"", ""exp_sweep-small-lhs_e103_DTLZ2_42.manifest.json"": ""mesmo_inode"", ""exp_sweep-small-lhs_e103_DTLZ2_42__final.manifest.json"": ""mesmo_inode"", ""exp_sweep-small-lhs_e103_DTLZ2_42__final.parquet"": ""mesmo_inode"", ""exp_sweep-small-lhs_e103_DTLZ2_42__pop.parquet"": ""mesmo_inode"", ""exp_sweep-small-lhs_e103_DTLZ2_42__real.parquet"": ""mesmo_inode"", ""exp_sweep-small-lhs_e103_DTLZ2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_sweep-small-lhs_e103_DTLZ2_42__timing.parquet"": ""mesmo_inode""}"
